,x,y,target
0,5.3637614250183105,-18.63250160217285,0.0
1,18.120235443115234,-19.575252532958984,0.0
2,4.689759254455566,-8.88941764831543,0.0
3,20.085424423217773,-20.089826583862305,0.0
4,19.606592178344727,-19.456771850585938,0.0
5,8.354730606079102,-8.217048645019531,0.0
6,15.561846733093262,-20.627166748046875,0.0
7,-8.97593879699707,-6.67948579788208,0.0
8,1.7265394926071167,5.3235764503479,0.0
9,-6.1040825843811035,13.04685115814209,0.0
10,10.545894622802734,-25.662904739379883,0.0
11,13.634848594665527,-26.384662628173828,0.0
12,14.12712287902832,-25.931764602661133,0.0
13,13.561217308044434,-24.47498893737793,0.0
14,39.94469451904297,24.494184494018555,0.0
15,0.4409136176109314,44.635677337646484,0.0
16,4.344730854034424,-30.710338592529297,0.0
17,24.903915405273438,-4.136120796203613,0.0
18,29.642210006713867,-2.1825385093688965,0.0
19,11.31503677368164,-20.920398712158203,0.0
20,4.359350204467773,-15.658888816833496,0.0
21,27.56705093383789,-5.311983585357666,0.0
22,5.544281005859375,-11.346118927001953,0.0
23,9.837029457092285,-18.67800521850586,0.0
24,28.204774856567383,-3.136770725250244,0.0
25,10.17116641998291,-19.953323364257812,0.0
26,11.14293098449707,-22.065261840820312,0.0
27,27.59855079650879,-3.1168861389160156,0.0
28,-3.720834970474243,-19.366056442260742,0.0
29,17.046823501586914,-15.985281944274902,0.0
30,27.08485984802246,-3.161561965942383,0.0
31,12.985444068908691,-11.383475303649902,0.0
32,24.42161750793457,-25.137897491455078,0.0
33,7.872936248779297,-9.933649063110352,0.0
34,17.8657169342041,-14.869330406188965,0.0
35,13.860732078552246,-5.300295829772949,0.0
36,17.816539764404297,-13.071864128112793,0.0
37,13.044173240661621,-9.277959823608398,0.0
38,16.331905364990234,-12.45611572265625,0.0
39,-10.31067943572998,-24.613313674926758,0.0
40,16.73450469970703,-7.17936897277832,0.0
41,22.095355987548828,-21.843265533447266,0.0
42,27.29234504699707,-23.33942985534668,0.0
43,24.960159301757812,-25.93170738220215,0.0
44,13.216023445129395,-4.992362976074219,0.0
45,13.157588958740234,-9.807806968688965,0.0
46,-1.814348816871643,-7.040005683898926,0.0
47,13.557326316833496,-11.215291976928711,0.0
48,22.438262939453125,-21.067407608032227,0.0
49,16.684669494628906,-10.310009002685547,0.0
50,12.946396827697754,0.7914595603942871,0.0
51,19.643218994140625,-29.448320388793945,0.0
52,5.3837571144104,8.505043983459473,0.0
53,6.361611366271973,-7.282219886779785,0.0
54,12.795795440673828,-3.3425776958465576,0.0
55,19.646501541137695,-29.599515914916992,0.0
56,5.8172502517700195,-13.59345531463623,0.0
57,13.861725807189941,-15.055745124816895,0.0
58,-10.612021446228027,-1.5291032791137695,0.0
59,-10.595991134643555,-1.3557013273239136,0.0
60,-11.98942756652832,-4.595515251159668,0.0
61,-10.074944496154785,6.501724720001221,0.0
62,-7.396181106567383,-1.579752802848816,0.0
63,-9.287262916564941,-0.6998535394668579,0.0
