,x,y,target
0,-34.982730865478516,-2.1117992401123047,0.0
1,28.212289810180664,2.109851360321045,1.0
2,4.3722405433654785,20.811983108520508,2.0
3,-6.46707820892334,-26.065820693969727,3.0
4,37.61103820800781,29.26638412475586,4.0
5,-24.940553665161133,-4.989868640899658,5.0
6,-4.015007972717285,17.883098602294922,6.0
7,40.80820083618164,-23.17160987854004,7.0
8,7.109051704406738,-10.506711959838867,8.0
9,-25.865407943725586,-7.213921546936035,9.0
10,-35.993900299072266,-4.612166881561279,0.0
11,35.92003631591797,-1.0134408473968506,1.0
12,1.3440403938293457,42.657108306884766,2.0
13,1.919697642326355,-34.60715103149414,3.0
14,47.11597442626953,32.95136260986328,4.0
15,-16.997570037841797,-41.37512969970703,5.0
16,-7.0929718017578125,13.480573654174805,6.0
17,32.512821197509766,-34.63827896118164,7.0
18,16.253429412841797,-11.731122970581055,8.0
19,-15.8369140625,-20.322528839111328,9.0
20,-32.507728576660156,13.245362281799316,0.0
21,34.5157585144043,3.214603900909424,1.0
22,0.4189658463001251,40.940792083740234,2.0
23,7.283061981201172,-35.50143814086914,3.0
24,44.05181121826172,18.082603454589844,4.0
25,-14.875535011291504,31.050506591796875,5.0
26,-4.321239948272705,19.22102165222168,6.0
27,38.98255920410156,-36.84978103637695,7.0
28,7.606165885925293,-10.414335250854492,8.0
29,-15.62406063079834,-20.301509857177734,9.0
30,-39.88920974731445,-4.968564510345459,0.0
31,-16.221412658691406,-20.326997756958008,9.0
32,-18.03346061706543,-37.413780212402344,5.0
33,-7.778682231903076,-46.80958938598633,5.0
34,-2.179178476333618,9.96455192565918,6.0
35,-7.774994373321533,-46.78607177734375,5.0
36,-26.8262939453125,5.336994171142578,0.0
37,-2.5256645679473877,-17.211259841918945,9.0
38,17.87027931213379,-13.144829750061035,8.0
39,-29.822521209716797,-26.780519485473633,9.0
40,14.936888694763184,-12.784472465515137,8.0
41,48.19307327270508,24.61383819580078,4.0
42,34.320411682128906,-1.5153273344039917,1.0
43,34.673213958740234,-33.26266098022461,7.0
44,39.63325119018555,-22.80979347229004,7.0
45,-1.1497849225997925,-38.64720916748047,3.0
46,-24.19149398803711,-3.110848903656006,5.0
47,31.833683013916016,2.426898241043091,1.0
48,-36.358577728271484,1.6628128290176392,0.0
49,-39.88679885864258,11.27175235748291,0.0
50,4.775735378265381,21.998870849609375,2.0
51,6.4652099609375,20.004819869995117,2.0
52,37.36806869506836,-37.264617919921875,7.0
53,14.971084594726562,-9.086925506591797,8.0
54,6.588065147399902,21.2852840423584,2.0
55,-29.99761390686035,11.826366424560547,0.0
56,33.47190475463867,0.5312756896018982,1.0
57,4.357147693634033,21.013330459594727,2.0
58,-5.846034049987793,19.277013778686523,6.0
59,-2.4819819927215576,-33.80754470825195,3.0
60,-0.31746307015419006,-38.09177780151367,3.0
61,33.378868103027344,-35.10246276855469,7.0
62,-0.029317062348127365,-38.08195114135742,3.0
63,1.555639624595642,-39.79219055175781,3.0
64,46.51926040649414,22.209796905517578,4.0
65,-5.084011554718018,12.667141914367676,6.0
66,-15.079784393310547,22.700435638427734,6.0
67,-11.28097915649414,20.130447387695312,6.0
68,43.51460647583008,32.27630615234375,4.0
69,24.64118003845215,-1.6415929794311523,9.0
70,30.27423667907715,3.7322545051574707,1.0
71,-20.929418563842773,36.00138854980469,5.0
72,-32.38066482543945,11.848572731018066,0.0
73,-16.577802658081055,-18.069181442260742,9.0
74,-26.28646469116211,-5.0095601081848145,5.0
75,6.617971897125244,19.550125122070312,2.0
76,9.954856872558594,-2.957444190979004,8.0
77,6.9768900871276855,18.868738174438477,2.0
78,-42.725433349609375,12.459480285644531,0.0
79,-39.50828552246094,7.536827564239502,0.0
80,33.05258560180664,0.800628662109375,1.0
81,38.95256423950195,-26.57919692993164,7.0
82,-3.827350378036499,19.058277130126953,6.0
83,1.3149182796478271,-41.332183837890625,3.0
84,3.530221939086914,38.29044723510742,2.0
85,32.967369079589844,-1.1436971426010132,1.0
86,34.53105163574219,-36.27010726928711,7.0
87,17.337310791015625,-26.008678436279297,4.0
88,-4.139373302459717,17.03461456298828,6.0
89,-0.07683275640010834,-37.34959030151367,3.0
90,34.13642120361328,-1.5809533596038818,1.0
91,3.105459690093994,-38.129642486572266,3.0
92,-31.506643295288086,-26.614887237548828,9.0
93,28.381938934326172,2.147994041442871,1.0
94,30.49566078186035,-32.69093322753906,7.0
95,6.135934829711914,3.372727155685425,6.0
96,20.684038162231445,-8.147344589233398,8.0
97,44.541534423828125,20.77862548828125,4.0
98,1.7901405096054077,-38.937843322753906,3.0
99,19.933963775634766,3.969343423843384,1.0
100,44.50870132446289,20.78761100769043,4.0
101,-37.82483673095703,13.867904663085938,0.0
102,4.40975284576416,12.093560218811035,5.0
103,3.3515126705169678,-40.065303802490234,3.0
104,5.296019077301025,2.600221872329712,6.0
105,-20.07662010192871,-21.505456924438477,9.0
106,-2.5158631801605225,20.66065788269043,6.0
107,37.047630310058594,-2.2364957332611084,1.0
108,34.26803207397461,-33.86256790161133,7.0
109,-15.896409034729004,30.189929962158203,5.0
110,40.03575897216797,17.67945098876953,4.0
111,44.433494567871094,31.760982513427734,4.0
112,36.20481491088867,-28.97837257385254,7.0
113,-8.776327133178711,36.794342041015625,2.0
114,8.432032585144043,-0.9479951858520508,8.0
115,5.862213134765625,22.043354034423828,2.0
116,5.103382110595703,22.315889358520508,2.0
117,-19.954538345336914,33.31074905395508,5.0
118,30.096866607666016,-27.280357360839844,7.0
119,-20.896953582763672,-21.844139099121094,9.0
120,-27.076122283935547,-4.671983242034912,5.0
121,51.1599006652832,26.370563507080078,4.0
122,16.519718170166016,-10.573568344116211,8.0
123,6.1760640144348145,-0.3038683235645294,8.0
124,48.24786376953125,24.99722671508789,4.0
125,-19.398210525512695,-17.308191299438477,9.0
126,-31.507568359375,12.122285842895508,0.0
127,17.375808715820312,-12.459074020385742,8.0
128,-16.79596710205078,-29.371135711669922,9.0
129,19.506473541259766,-7.694391250610352,8.0
130,-36.06663131713867,14.174914360046387,0.0
131,38.35526657104492,3.4716901779174805,1.0
132,0.6251089572906494,31.413593292236328,2.0
133,1.3744059801101685,-40.22563171386719,3.0
134,50.03471374511719,25.579309463500977,4.0
135,-19.32750129699707,31.321006774902344,5.0
136,-8.700511932373047,17.576889038085938,6.0
137,28.73809051513672,-28.874719619750977,7.0
138,8.964065551757812,-12.986849784851074,8.0
139,-19.196374893188477,-18.906328201293945,9.0
140,-28.009767532348633,9.231675148010254,0.0
141,37.654170989990234,-1.7642860412597656,1.0
142,-2.3566672801971436,28.899871826171875,2.0
143,-1.8585071563720703,-41.639671325683594,3.0
144,45.468849182128906,13.10672664642334,4.0
145,-8.878178596496582,-40.14006042480469,5.0
146,-6.463398456573486,8.670330047607422,6.0
147,28.51567268371582,-28.901439666748047,7.0
148,3.293720006942749,-10.2813138961792,8.0
149,-16.305953979492188,-17.555341720581055,9.0
150,-35.95954895019531,11.345925331115723,0.0
151,38.60371398925781,-1.3821437358856201,1.0
152,1.861693263053894,34.25522994995117,2.0
153,5.799439907073975,-45.17906188964844,3.0
154,46.68708801269531,13.900736808776855,4.0
155,-23.410619735717773,30.42473793029785,5.0
156,-4.330175399780273,16.594663619995117,6.0
157,33.948829650878906,-22.90846061706543,7.0
158,13.954055786132812,-6.88329553604126,8.0
159,-18.99128532409668,-18.45589256286621,9.0
160,-30.823827743530273,6.014485836029053,0.0
161,-18.1574764251709,-18.923084259033203,9.0
162,-4.919327735900879,-43.724464416503906,5.0
163,-38.525997161865234,-38.118438720703125,5.0
164,-14.35982608795166,15.42702579498291,6.0
165,-18.50588035583496,30.606813430786133,5.0
166,-29.624286651611328,4.263981342315674,0.0
167,-21.246763229370117,-24.28494644165039,9.0
168,9.352437973022461,-11.879544258117676,8.0
169,-19.43164825439453,-19.724889755249023,9.0
170,19.159317016601562,-4.702153205871582,8.0
171,54.755393981933594,11.419892311096191,4.0
172,38.19425964355469,2.357150077819824,1.0
173,39.339210510253906,-34.771785736083984,7.0
174,30.13878059387207,-37.20867156982422,7.0
175,3.719334840774536,-32.84156036376953,3.0
176,-5.089669227600098,-43.69636917114258,5.0
177,37.746070861816406,-0.4258825182914734,1.0
178,-42.26425552368164,3.275848865509033,0.0
179,-30.613588333129883,10.489849090576172,0.0
180,8.20829963684082,35.60740280151367,2.0
181,2.8383898735046387,31.56109046936035,2.0
