,x,y,target
0,-14.211939811706543,0.9991700053215027,0.0
1,-29.14909553527832,13.440910339355469,0.0
2,-7.950238227844238,27.250730514526367,0.0
3,-30.002864837646484,11.56976318359375,0.0
4,-29.359148025512695,11.746379852294922,0.0
5,-4.11229133605957,23.262929916381836,0.0
6,-29.12879180908203,7.179021835327148,0.0
7,-9.701181411743164,-18.847387313842773,0.0
8,14.563735961914062,-10.477871894836426,0.0
9,8.259724617004395,-23.10302734375,0.0
10,-13.03406810760498,24.889314651489258,0.0
11,-25.507104873657227,22.11246109008789,0.0
12,-24.640565872192383,22.381437301635742,0.0
13,-27.926225662231445,19.387081146240234,0.0
14,1.7094007730484009,34.848121643066406,0.0
15,14.04945182800293,35.36857986450195,0.0
16,-21.474529266357422,22.969547271728516,0.0
17,-21.152935028076172,27.679180145263672,0.0
18,-25.651878356933594,29.30175018310547,0.0
19,-22.464740753173828,22.132448196411133,0.0
20,-11.025456428527832,21.323606491088867,0.0
21,-23.945764541625977,28.664926528930664,0.0
22,-9.01675033569336,24.424135208129883,0.0
23,-19.74427032470703,19.561349868774414,0.0
24,-21.98478889465332,30.273508071899414,0.0
25,-20.573368072509766,19.93886375427246,0.0
26,-25.38055992126465,18.43072509765625,0.0
27,-22.033893585205078,29.45762825012207,0.0
28,-26.06482696533203,-20.464385986328125,0.0
29,-20.94441032409668,12.924765586853027,0.0
30,-21.30299186706543,29.4771671295166,0.0
31,-24.367538452148438,8.21066951751709,0.0
32,-40.35798263549805,11.235858917236328,0.0
33,-8.160002708435059,23.16884422302246,0.0
34,-19.853946685791016,12.63664436340332,0.0
35,-19.356441497802734,12.30911636352539,0.0
36,-25.683490753173828,10.680387496948242,0.0
37,-24.064029693603516,11.024337768554688,0.0
38,-27.78995132446289,9.68390941619873,0.0
39,-32.319217681884766,-2.7634525299072266,0.0
40,-23.555376052856445,5.8829240798950195,0.0
41,-37.88007736206055,5.028602123260498,0.0
42,-40.20988845825195,6.0934929847717285,0.0
43,-39.82456588745117,10.622016906738281,0.0
44,-18.174365997314453,12.576114654541016,0.0
45,-23.45216178894043,10.38437271118164,0.0
46,-12.994357109069824,-13.330263137817383,0.0
47,-25.427146911621094,7.413461208343506,0.0
48,-37.76711654663086,4.50250768661499,0.0
49,-25.141944885253906,4.592862606048584,0.0
50,3.3467259407043457,19.66490364074707,0.0
51,-36.25224304199219,10.127561569213867,0.0
52,-9.148181915283203,11.341301918029785,0.0
53,-5.2657904624938965,23.943866729736328,0.0
54,-17.183231353759766,13.734270095825195,0.0
55,-36.24281692504883,10.040106773376465,0.0
56,-10.953287124633789,22.788536071777344,0.0
57,-27.450984954833984,0.21997690200805664,0.0
58,-4.238269329071045,-18.205381393432617,0.0
59,-4.224711894989014,-17.943593978881836,0.0
60,-4.38021993637085,-21.82598304748535,0.0
61,-0.34662267565727234,-18.229881286621094,0.0
62,-9.101323127746582,-14.222734451293945,0.0
63,-5.591065406799316,-16.498626708984375,0.0
64,-0.7803152799606323,-15.559308052062988,0.0
65,2.5038537979125977,-17.432498931884766,0.0
66,5.842227458953857,-15.862435340881348,0.0
67,4.659870624542236,-50.99336624145508,0.0
68,3.0610973834991455,-51.82495880126953,0.0
69,4.510061740875244,-50.526756286621094,0.0
70,5.774321556091309,-50.7797966003418,0.0
71,4.431097507476807,-45.98719787597656,0.0
72,7.897438049316406,-14.807065963745117,0.0
73,15.124852180480957,0.013528009876608849,0.0
74,-24.216650009155273,-21.563493728637695,0.0
75,-12.968338966369629,0.4120284914970398,0.0
76,-17.632204055786133,-15.373760223388672,0.0
77,4.830090522766113,-21.03342056274414,0.0
78,-6.772218704223633,-15.320338249206543,0.0
79,-18.667940139770508,-24.28040885925293,0.0
80,-19.260541915893555,-21.955114364624023,0.0
81,-18.271846771240234,-24.29002571105957,0.0
82,-15.974968910217285,7.593488693237305,0.0
83,4.725147247314453,-45.83415222167969,0.0
84,-5.280731678009033,-13.113369941711426,0.0
85,-13.462847709655762,0.6713549494743347,0.0
86,12.27780532836914,-19.255023956298828,0.0
87,-11.21859073638916,-0.5791637897491455,0.0
88,16.0382022857666,-26.503543853759766,0.0
89,8.200961112976074,11.62912654876709,0.0
90,5.4663004875183105,4.076989650726318,0.0
91,2.4977636337280273,-46.76133728027344,0.0
92,21.532711029052734,-9.2177734375,0.0
93,8.030698776245117,-3.0216939449310303,0.0
94,-6.751553535461426,11.513296127319336,0.0
95,-38.64548110961914,14.595108032226562,0.0
96,-12.191995620727539,23.05770492553711,0.0
97,-10.065873146057129,27.86410140991211,0.0
98,-12.262261390686035,24.519786834716797,0.0
99,-9.400246620178223,27.58927345275879,0.0
100,-21.79145050048828,28.43593978881836,0.0
101,-26.377031326293945,16.33596420288086,0.0
102,-27.237646102905273,18.279172897338867,0.0
103,-36.406463623046875,14.631580352783203,0.0
104,-33.81357192993164,-1.3684757947921753,0.0
105,-19.87263298034668,20.973508834838867,0.0
106,-38.16291427612305,13.733158111572266,0.0
107,-22.291690826416016,29.260068893432617,0.0
108,-23.996580123901367,28.17200469970703,0.0
109,-24.7134952545166,16.411046981811523,0.0
110,-8.68978214263916,28.053993225097656,0.0
111,-9.471870422363281,22.282316207885742,0.0
112,-24.527990341186523,13.905531883239746,0.0
113,-23.433469772338867,11.634937286376953,0.0
114,-38.91248321533203,10.817669868469238,0.0
115,-24.90701675415039,5.576374530792236,0.0
116,-40.431671142578125,7.271210670471191,0.0
117,-37.45198440551758,-0.6422566771507263,0.0
118,-24.925846099853516,8.952863693237305,0.0
119,-26.39443588256836,10.931175231933594,0.0
120,-23.156497955322266,4.993739128112793,0.0
121,-43.44667434692383,7.8770575523376465,0.0
122,-33.786460876464844,7.301664352416992,0.0
123,-34.63655471801758,7.537432670593262,0.0
124,-41.25492858886719,5.392554759979248,0.0
125,-24.652442932128906,4.780937194824219,0.0
126,-42.09612274169922,7.320067405700684,0.0
127,-24.105119705200195,3.767242670059204,0.0
128,-28.900625228881836,6.693614959716797,0.0
129,-27.689315795898438,7.526378154754639,0.0
130,-40.73274230957031,9.664202690124512,0.0
131,-11.534981727600098,11.163361549377441,0.0
132,-5.847625732421875,24.349109649658203,0.0
133,-26.15631675720215,5.152563095092773,0.0
134,-8.575368881225586,20.57040023803711,0.0
135,7.389736175537109,12.3328218460083,0.0
136,-1.5904520750045776,32.22718811035156,0.0
137,-37.21046829223633,7.55115270614624,0.0
138,-25.721607208251953,-20.70603370666504,0.0
139,-19.635982513427734,18.28207015991211,0.0
140,-26.541913986206055,18.586315155029297,0.0
141,-26.001924514770508,16.937456130981445,0.0
142,-39.80242919921875,4.81194543838501,0.0
143,-25.206716537475586,3.9192709922790527,0.0
144,-15.16372299194336,16.671113967895508,0.0
145,-9.69799518585205,-20.5354061126709,0.0
146,-1.3889920711517334,-2.359468698501587,0.0
147,-3.6715807914733887,-14.937714576721191,0.0
148,1.0765644311904907,-15.436812400817871,0.0
149,0.07315231114625931,-16.883495330810547,0.0
150,-0.2930527627468109,-19.01856803894043,0.0
151,37.74237823486328,17.221982955932617,0.0
152,-7.786473274230957,-16.250293731689453,0.0
